Order_ID,Revenue,Profit,Cost,Quantity,Units_Price,Profit_Margin,Category,Sub_Category,Payment_Mode,Order_Date,Customer_Name,State,City,Year_Month,,,
B-25590,8305.00,1577.00,6728.00,6,1384.17,0.19,Office Supplies,Binders,Debit Card,12/16/20,Darrell Ramos,New York,Rochester,2020-12,,,
B-25580,1010.00,58.00,952.00,19,53.16,0.06,Electronics,Electronic Games,COD,3/15/25,Dr. Terry Alvarado,Florida,Tampa,2025-03,,,
B-25443,4544.00,1726.00,2818.00,9,504.89,0.38,Electronics,Phones,EMI,8/21/24,Kathy Wilson,Texas,Dallas,2024-08,,,
B-25443,5900.00,1738.00,4162.00,20,295.00,0.29,Electronics,Phones,UPI,8/21/24,Kathy Wilson,Texas,Dallas,2024-08,,,
B-25774,8861.00,3381.00,5480.00,19,466.37,0.38,Office Supplies,Markers,Credit Card,5/27/21,Brandon Le,California,San Diego,2021-05,,,
B-26505,8158.00,2052.00,6106.00,13,627.54,0.25,Electronics,Phones,Debit Card,9/21/20,Mary Wright,Ohio,Cincinnati,2020-09,,,
B-25163,3411.00,1704.00,1707.00,14,243.64,0.50,Office Supplies,Pens,UPI,1/11/25,Douglas Reynolds,California,Los Angeles,2025-01,,,
B-26095,9406.00,1137.00,8269.00,16,587.88,0.12,Office Supplies,Markers,UPI,10/20/21,Leroy Harris,Texas,Houston,2021-10,,,
B-26095,1156.00,74.00,1082.00,15,77.07,0.06,Electronics,Printers,EMI,10/20/21,Leroy Harris,Texas,Houston,2021-10,,,
B-25768,5354.00,743.00,4611.00,10,535.40,0.14,Furniture,Bookcases,UPI,10/19/21,Ricardo Dixon,Illinois,Springfield,2021-10,,,
B-25328,8780.00,3430.00,5350.00,4,2195.00,0.39,Electronics,Electronic Games,Credit Card,7/7/24,Debra Smith,Texas,Austin,2024-07,,,
B-25328,8780.00,3430.00,5350.00,4,2195.00,0.39,Electronics,Electronic Games,Credit Card,7/25/23,Jasmine James,Texas,Austin,2023-07,,,
B-26573,6783.00,3306.00,3477.00,8,847.88,0.49,Furniture,Sofas,Debit Card,4/16/20,Felicia Morton,Ohio,Columbus,2020-04,,,
B-25138,1778.00,285.00,1493.00,4,444.50,0.16,Office Supplies,Pens,Credit Card,7/4/20,Sylvia Jenkins,New York,New York City,2020-07,,,
B-26803,9399.00,1949.00,7450.00,12,783.25,0.21,Electronics,Printers,UPI,5/16/22,Elizabeth White,New York,Rochester,2022-05,,,
B-26803,7957.00,965.00,6992.00,4,1989.25,0.12,Furniture,Sofas,Credit Card,5/16/22,Elizabeth White,New York,Rochester,2022-05,,,
B-25101,1638.00,661.00,977.00,13,126.00,0.40,Furniture,Chairs,EMI,11/25/23,Steven Steele,Illinois,Springfield,2023-11,,,
B-25827,1786.00,224.00,1562.00,4,446.50,0.13,Furniture,Tables,COD,8/17/21,Amanda Ramirez,Texas,Dallas,2021-08,,,
B-25792,4751.00,781.00,3970.00,9,527.89,0.16,Office Supplies,Paper,EMI,7/2/23,Kyle Jackson,New York,Buffalo,2023-07,,,
B-25646,8979.00,4477.00,4502.00,4,2244.75,0.50,Office Supplies,Paper,Credit Card,8/24/20,Sharon Wilkins,Illinois,Chicago,2020-08,,,
B-25043,2727.00,663.00,2064.00,8,340.88,0.24,Electronics,Phones,Credit Card,11/7/22,Austin Hammond,Florida,Miami,2022-11,,,
B-26598,1093.00,397.00,696.00,17,64.29,0.36,Electronics,Printers,Credit Card,3/27/24,Jessica Barajas,Illinois,Peoria,2024-03,,,
B-26598,1093.00,397.00,696.00,17,64.29,0.36,Electronics,Printers,Credit Card,9/1/24,Jamie Jimenez,New York,Buffalo,2024-09,,,
B-26598,1093.00,397.00,696.00,17,64.29,0.36,Electronics,Printers,Credit Card,2/22/22,James Carter,Ohio,Columbus,2022-02,,,
B-26598,2636.00,88.00,2548.00,11,239.64,0.03,Office Supplies,Paper,Debit Card,3/27/24,Jessica Barajas,Illinois,Peoria,2024-03,,,
B-26598,2636.00,88.00,2548.00,11,239.64,0.03,Office Supplies,Paper,Debit Card,9/1/24,Jamie Jimenez,New York,Buffalo,2024-09,,,
B-26598,2636.00,88.00,2548.00,11,239.64,0.03,Office Supplies,Paper,Debit Card,2/22/22,James Carter,Ohio,Columbus,2022-02,,,
B-26643,7344.00,2251.00,5093.00,7,1049.14,0.31,Electronics,Electronic Games,Debit Card,2/11/22,John Williams,Florida,Miami,2022-02,,,
B-26643,7306.00,1547.00,5759.00,3,2435.33,0.21,Office Supplies,Paper,COD,2/11/22,John Williams,Florida,Miami,2022-02,,,
B-26643,5832.00,2588.00,3244.00,10,583.20,0.44,Electronics,Printers,COD,2/11/22,John Williams,Florida,Miami,2022-02,,,
B-25992,8572.00,2041.00,6531.00,8,1071.50,0.24,Furniture,Tables,EMI,5/27/21,Alicia Oneill,Illinois,Springfield,2021-05,,,
B-25992,8572.00,2041.00,6531.00,8,1071.50,0.24,Furniture,Tables,EMI,7/5/23,Rebecca Huff,Illinois,Springfield,2023-07,,,
B-25992,8572.00,2041.00,6531.00,8,1071.50,0.24,Furniture,Tables,EMI,10/27/20,Diana Scott,California,San Diego,2020-10,,,
B-25992,8059.00,1834.00,6225.00,10,805.90,0.23,Electronics,Printers,Credit Card,5/27/21,Alicia Oneill,Illinois,Springfield,2021-05,,,
B-25992,8059.00,1834.00,6225.00,10,805.90,0.23,Electronics,Printers,Credit Card,7/5/23,Rebecca Huff,Illinois,Springfield,2023-07,,,
B-25992,8059.00,1834.00,6225.00,10,805.90,0.23,Electronics,Printers,Credit Card,10/27/20,Diana Scott,California,San Diego,2020-10,,,
B-25532,3661.00,436.00,3225.00,13,281.62,0.12,Furniture,Sofas,EMI,1/26/23,Brian Young,Texas,Austin,2023-01,,,
B-25564,2451.00,342.00,2109.00,8,306.38,0.14,Office Supplies,Paper,EMI,9/6/21,Susan Wright,California,Los Angeles,2021-09,,,
B-25564,2451.00,342.00,2109.00,8,306.38,0.14,Office Supplies,Paper,EMI,11/12/21,Kayla Banks,Ohio,Cincinnati,2021-11,,,
B-25564,2451.00,342.00,2109.00,8,306.38,0.14,Office Supplies,Paper,EMI,7/30/24,Zachary Pierce,Texas,Houston,2024-07,,,
B-26543,7067.00,1943.00,5124.00,16,441.69,0.27,Furniture,Tables,Credit Card,3/15/22,Nicolas Owen,California,San Francisco,2022-03,,,
B-25976,4307.00,615.00,3692.00,3,1435.67,0.14,Electronics,Electronic Games,UPI,3/15/24,Martha Carney,New York,New York City,2024-03,,,
B-25976,4307.00,615.00,3692.00,3,1435.67,0.14,Electronics,Electronic Games,UPI,11/10/20,Francisco Hicks,Illinois,Springfield,2020-11,,,
B-25976,5694.00,1134.00,4560.00,5,1138.80,0.20,Furniture,Chairs,EMI,3/15/24,Martha Carney,New York,New York City,2024-03,,,
B-25976,5694.00,1134.00,4560.00,5,1138.80,0.20,Furniture,Chairs,EMI,11/10/20,Francisco Hicks,Illinois,Springfield,2020-11,,,
B-25929,962.00,298.00,664.00,18,53.44,0.31,Office Supplies,Binders,Credit Card,7/23/22,Matthew Parker,Illinois,Springfield,2022-07,,,
B-25497,2995.00,220.00,2775.00,14,213.93,0.07,Furniture,Bookcases,Credit Card,9/13/24,Paul Bryant,New York,Buffalo,2024-09,,,
B-25497,2047.00,914.00,1133.00,5,409.40,0.45,Office Supplies,Markers,Debit Card,9/13/24,Paul Bryant,New York,Buffalo,2024-09,,,
B-26735,2078.00,612.00,1466.00,6,346.33,0.29,Electronics,Laptops,COD,1/25/22,Bruce Dennis,Texas,Austin,2022-01,,,
B-25036,2737.00,1253.00,1484.00,3,912.33,0.46,Electronics,Printers,EMI,4/19/21,Joseph Bates,New York,New York City,2021-04,,,
B-25971,8194.00,2881.00,5313.00,6,1365.67,0.35,Office Supplies,Paper,Debit Card,7/18/21,Kelly Pacheco,Texas,Houston,2021-07,,,
B-25441,9914.00,3858.00,6056.00,16,619.63,0.39,Furniture,Sofas,Credit Card,6/24/22,Jeffrey Weber,New York,Buffalo,2022-06,,,
B-25441,9914.00,3858.00,6056.00,16,619.63,0.39,Furniture,Sofas,Credit Card,6/8/24,Andrew Krueger,New York,Rochester,2024-06,,,
B-25441,5470.00,292.00,5178.00,7,781.43,0.05,Office Supplies,Pens,Debit Card,6/24/22,Jeffrey Weber,New York,Buffalo,2022-06,,,
B-25441,5470.00,292.00,5178.00,7,781.43,0.05,Office Supplies,Pens,Debit Card,6/8/24,Andrew Krueger,New York,Rochester,2024-06,,,
B-25441,1496.00,662.00,834.00,17,88.00,0.44,Furniture,Bookcases,UPI,6/24/22,Jeffrey Weber,New York,Buffalo,2022-06,,,
B-25441,1496.00,662.00,834.00,17,88.00,0.44,Furniture,Bookcases,UPI,6/8/24,Andrew Krueger,New York,Rochester,2024-06,,,
B-25823,3228.00,476.00,2752.00,9,358.67,0.15,Office Supplies,Paper,COD,9/29/22,Kathleen Cox,New York,New York City,2022-09,,,
B-25363,3918.00,749.00,3169.00,8,489.75,0.19,Electronics,Laptops,Credit Card,5/10/23,Jamie Bradley,California,San Diego,2023-05,,,
B-25363,3918.00,749.00,3169.00,8,489.75,0.19,Electronics,Laptops,Credit Card,5/2/20,Robert Martinez,Texas,Houston,2020-05,,,
B-26445,9921.00,1451.00,8470.00,15,661.40,0.15,Furniture,Sofas,EMI,4/12/21,Christopher Rogers,Illinois,Chicago,2021-04,,,
B-26724,9694.00,4361.00,5333.00,1,9694.00,0.45,Furniture,Chairs,EMI,11/4/23,Roberto Parrish,Illinois,Springfield,2023-11,,,
B-25447,5028.00,1553.00,3475.00,13,386.77,0.31,Office Supplies,Paper,EMI,5/4/20,Amber Kennedy,Florida,Tampa,2020-05,,,
B-26904,594.00,67.00,527.00,19,31.26,0.11,Office Supplies,Paper,Debit Card,9/10/23,Maria Davis,New York,Buffalo,2023-09,,,
B-26904,594.00,67.00,527.00,19,31.26,0.11,Office Supplies,Paper,Debit Card,1/5/24,Terry Gilbert,Florida,Miami,2024-01,,,
B-26904,594.00,67.00,527.00,19,31.26,0.11,Office Supplies,Paper,Debit Card,5/8/24,Devon Schmitt,Texas,Austin,2024-05,,,
B-26456,5954.00,2618.00,3336.00,11,541.27,0.44,Furniture,Tables,COD,3/30/24,Robert Mosley,Ohio,Cincinnati,2024-03,,,
B-25435,3518.00,1051.00,2467.00,3,1172.67,0.30,Furniture,Bookcases,UPI,9/10/20,Paul Scott,California,San Francisco,2020-09,,,
B-25435,4157.00,1874.00,2283.00,8,519.63,0.45,Electronics,Laptops,EMI,9/10/20,Paul Scott,California,San Francisco,2020-09,,,
B-26279,3747.00,410.00,3337.00,5,749.40,0.11,Office Supplies,Markers,Credit Card,7/12/20,Kristin Alvarez,Illinois,Springfield,2020-07,,,
B-26279,3747.00,410.00,3337.00,5,749.40,0.11,Office Supplies,Markers,Credit Card,12/8/22,Kevin Jackson,New York,Buffalo,2022-12,,,
B-26279,3747.00,410.00,3337.00,5,749.40,0.11,Office Supplies,Markers,Credit Card,3/27/24,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,,,
B-26279,3747.00,410.00,3337.00,5,749.40,0.11,Office Supplies,Markers,Credit Card,2/17/23,Jason Brown,Illinois,Chicago,2023-02,,,
B-26279,3747.00,410.00,3337.00,5,749.40,0.11,Office Supplies,Markers,Credit Card,7/21/21,Jamie Santos,California,Los Angeles,2021-07,,,
B-26279,3194.00,534.00,2660.00,4,798.50,0.17,Office Supplies,Binders,UPI,7/12/20,Kristin Alvarez,Illinois,Springfield,2020-07,,,
B-26279,3194.00,534.00,2660.00,4,798.50,0.17,Office Supplies,Binders,UPI,12/8/22,Kevin Jackson,New York,Buffalo,2022-12,,,
B-26279,3194.00,534.00,2660.00,4,798.50,0.17,Office Supplies,Binders,UPI,3/27/24,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,,,
B-26279,3194.00,534.00,2660.00,4,798.50,0.17,Office Supplies,Binders,UPI,2/17/23,Jason Brown,Illinois,Chicago,2023-02,,,
B-26279,3194.00,534.00,2660.00,4,798.50,0.17,Office Supplies,Binders,UPI,7/21/21,Jamie Santos,California,Los Angeles,2021-07,,,
B-25770,8548.00,2305.00,6243.00,1,8548.00,0.27,Office Supplies,Binders,COD,10/30/22,James Taylor,Florida,Tampa,2022-10,,,
B-25715,6089.00,139.00,5950.00,19,320.47,0.02,Furniture,Tables,Debit Card,12/31/20,Alicia Vincent,Ohio,Cincinnati,2020-12,,,
B-25715,6089.00,139.00,5950.00,19,320.47,0.02,Furniture,Tables,Debit Card,4/15/22,Kenneth Adams,Ohio,Cleveland,2022-04,,,
B-25715,6089.00,139.00,5950.00,19,320.47,0.02,Furniture,Tables,Debit Card,4/5/23,Shelby Browning,Illinois,Chicago,2023-04,,,
B-25715,2586.00,800.00,1786.00,16,161.63,0.31,Furniture,Tables,UPI,12/31/20,Alicia Vincent,Ohio,Cincinnati,2020-12,,,
B-25715,2586.00,800.00,1786.00,16,161.63,0.31,Furniture,Tables,UPI,4/15/22,Kenneth Adams,Ohio,Cleveland,2022-04,,,
B-25715,2586.00,800.00,1786.00,16,161.63,0.31,Furniture,Tables,UPI,4/5/23,Shelby Browning,Illinois,Chicago,2023-04,,,
B-25715,3757.00,1626.00,2131.00,9,417.44,0.43,Office Supplies,Paper,UPI,12/31/20,Alicia Vincent,Ohio,Cincinnati,2020-12,,,
B-25715,3757.00,1626.00,2131.00,9,417.44,0.43,Office Supplies,Paper,UPI,4/15/22,Kenneth Adams,Ohio,Cleveland,2022-04,,,
B-25715,3757.00,1626.00,2131.00,9,417.44,0.43,Office Supplies,Paper,UPI,4/5/23,Shelby Browning,Illinois,Chicago,2023-04,,,
B-26961,5193.00,2530.00,2663.00,5,1038.60,0.49,Furniture,Sofas,Debit Card,10/29/21,Johnny Hill,California,San Diego,2021-10,,,
B-26961,5193.00,2530.00,2663.00,5,1038.60,0.49,Furniture,Sofas,Debit Card,12/29/24,Nicholas Tucker,Florida,Miami,2024-12,,,
B-25902,7493.00,96.00,7397.00,3,2497.67,0.01,Electronics,Electronic Games,UPI,8/11/20,Theresa Cline,Ohio,Cleveland,2020-08,,,
B-26321,2062.00,848.00,1214.00,6,343.67,0.41,Office Supplies,Markers,Credit Card,3/4/24,Christine Wheeler,Florida,Tampa,2024-03,,,
B-25612,7163.00,1536.00,5627.00,1,7163.00,0.21,Electronics,Phones,EMI,10/17/23,Carlos Wells,California,San Diego,2023-10,,,
B-25605,4026.00,163.00,3863.00,6,671.00,0.04,Electronics,Phones,COD,7/28/23,Randall Bell,New York,New York City,2023-07,,,
B-25810,1894.00,275.00,1619.00,5,378.80,0.15,Furniture,Chairs,Credit Card,11/27/21,Kendra Mckinney,Florida,Miami,2021-11,,,
B-25810,7144.00,192.00,6952.00,13,549.54,0.03,Electronics,Electronic Games,Credit Card,11/27/21,Kendra Mckinney,Florida,Miami,2021-11,,,
B-25935,3482.00,1554.00,1928.00,15,232.13,0.45,Electronics,Laptops,Debit Card,9/9/20,Amanda Kim,Ohio,Columbus,2020-09,,,
B-26245,4172.00,235.00,3937.00,5,834.40,0.06,Office Supplies,Paper,EMI,6/2/21,Megan Morgan,Ohio,Cleveland,2021-06,,,
B-26245,4172.00,235.00,3937.00,5,834.40,0.06,Office Supplies,Paper,EMI,8/22/22,Vincent Kramer,Florida,Orlando,2022-08,,,
B-26245,4172.00,235.00,3937.00,5,834.40,0.06,Office Supplies,Paper,EMI,4/16/24,Raymond Bean,Illinois,Springfield,2024-04,,,
B-25346,6265.00,155.00,6110.00,8,783.13,0.02,Furniture,Sofas,COD,8/23/22,Reginald Hebert,Ohio,Cincinnati,2022-08,,,
B-25346,6265.00,155.00,6110.00,8,783.13,0.02,Furniture,Sofas,COD,3/12/21,Jeremy Vazquez,Ohio,Cleveland,2021-03,,,
B-25594,2931.00,212.00,2719.00,7,418.71,0.07,Electronics,Electronic Games,Credit Card,6/26/24,Michael Stewart,Illinois,Peoria,2024-06,,,
B-25594,2931.00,212.00,2719.00,7,418.71,0.07,Electronics,Electronic Games,Credit Card,12/8/23,Kevin Johnson,Florida,Tampa,2023-12,,,
B-25471,1146.00,188.00,958.00,9,127.33,0.16,Furniture,Chairs,Debit Card,11/27/24,Tara Hughes,Florida,Tampa,2024-11,,,
B-25398,9215.00,767.00,8448.00,13,708.85,0.08,Electronics,Printers,COD,1/10/22,Sandra Perkins,Florida,Tampa,2022-01,,,
B-25398,9215.00,767.00,8448.00,13,708.85,0.08,Electronics,Printers,COD,11/1/21,Heather Bell,California,San Francisco,2021-11,,,
B-25999,7895.00,1005.00,6890.00,1,7895.00,0.13,Furniture,Chairs,Credit Card,10/28/23,Nancy Boyd,Ohio,Cincinnati,2023-10,,,
B-25999,7895.00,1005.00,6890.00,1,7895.00,0.13,Furniture,Chairs,Credit Card,3/1/25,Raymond Reyes,California,San Diego,2025-03,,,
B-25999,2740.00,558.00,2182.00,8,342.50,0.20,Office Supplies,Pens,UPI,10/28/23,Nancy Boyd,Ohio,Cincinnati,2023-10,,,
B-25999,2740.00,558.00,2182.00,8,342.50,0.20,Office Supplies,Pens,UPI,3/1/25,Raymond Reyes,California,San Diego,2025-03,,,
B-25159,5338.00,1354.00,3984.00,16,333.63,0.25,Office Supplies,Markers,UPI,8/1/24,Cassandra Jordan,Illinois,Peoria,2024-08,,,
B-25159,5338.00,1354.00,3984.00,16,333.63,0.25,Office Supplies,Markers,UPI,6/7/23,Evelyn Harris,New York,Buffalo,2023-06,,,
B-25159,5338.00,1354.00,3984.00,16,333.63,0.25,Office Supplies,Markers,UPI,10/21/24,Shannon Maynard,Florida,Orlando,2024-10,,,
B-25159,5338.00,1354.00,3984.00,16,333.63,0.25,Office Supplies,Markers,UPI,1/4/21,Marie James,New York,Buffalo,2021-01,,,
B-25496,3095.00,941.00,2154.00,2,1547.50,0.30,Office Supplies,Pens,EMI,4/19/22,Maria Carroll,Ohio,Cleveland,2022-04,,,
B-25496,3095.00,941.00,2154.00,2,1547.50,0.30,Office Supplies,Pens,EMI,8/11/22,Jessica Sloan,Texas,Austin,2022-08,,,
B-25401,6017.00,2230.00,3787.00,13,462.85,0.37,Electronics,Printers,Debit Card,8/4/23,Scott Craig,Illinois,Peoria,2023-08,,,
B-25707,4904.00,469.00,4435.00,2,2452.00,0.10,Office Supplies,Pens,Debit Card,4/25/20,Kaitlin Brown,Texas,Dallas,2020-04,,,
B-25707,3080.00,737.00,2343.00,6,513.33,0.24,Office Supplies,Binders,UPI,4/25/20,Kaitlin Brown,Texas,Dallas,2020-04,,,
B-26225,1992.00,355.00,1637.00,2,996.00,0.18,Electronics,Phones,COD,12/14/24,William Beck,Florida,Tampa,2024-12,,,
B-25662,5346.00,1246.00,4100.00,17,314.47,0.23,Furniture,Sofas,EMI,7/25/22,Eric Mason,Florida,Orlando,2022-07,,,
B-25662,5346.00,1246.00,4100.00,17,314.47,0.23,Furniture,Sofas,EMI,5/7/22,Lisa Lowe,Florida,Miami,2022-05,,,
B-26752,8422.00,893.00,7529.00,18,467.89,0.11,Electronics,Printers,Debit Card,8/11/22,Roy Miller,California,San Francisco,2022-08,,,
B-26752,8422.00,893.00,7529.00,18,467.89,0.11,Electronics,Printers,Debit Card,8/12/22,Christopher Espinoza,Ohio,Columbus,2022-08,,,
B-26752,6105.00,1447.00,4658.00,8,763.13,0.24,Furniture,Bookcases,Credit Card,8/11/22,Roy Miller,California,San Francisco,2022-08,,,
B-26752,6105.00,1447.00,4658.00,8,763.13,0.24,Furniture,Bookcases,Credit Card,8/12/22,Christopher Espinoza,Ohio,Columbus,2022-08,,,
B-25640,670.00,85.00,585.00,9,74.44,0.13,Office Supplies,Pens,EMI,8/21/23,Claire Cole,Texas,Houston,2023-08,,,
B-25030,4057.00,1012.00,3045.00,6,676.17,0.25,Electronics,Laptops,Credit Card,9/12/22,Eric Nunez,California,San Diego,2022-09,,,
B-25504,8178.00,2462.00,5716.00,10,817.80,0.30,Office Supplies,Pens,UPI,8/20/23,David Bell,California,Los Angeles,2023-08,,,
B-26912,8752.00,1686.00,7066.00,9,972.44,0.19,Furniture,Tables,Debit Card,12/27/20,Patrick Hensley MD,Ohio,Cincinnati,2020-12,,,
B-26912,8752.00,1686.00,7066.00,9,972.44,0.19,Furniture,Tables,Debit Card,9/4/23,John Cox,Illinois,Peoria,2023-09,,,
B-26912,8752.00,1686.00,7066.00,9,972.44,0.19,Furniture,Tables,Debit Card,1/8/22,Michelle Sullivan,Illinois,Chicago,2022-01,,,
B-25193,8974.00,4441.00,4533.00,16,560.88,0.49,Electronics,Printers,EMI,6/5/23,Angela Todd,New York,New York City,2023-06,,,
B-25106,9090.00,3098.00,5992.00,16,568.13,0.34,Electronics,Phones,Credit Card,4/1/21,Luke Saunders,Texas,Dallas,2021-04,,,
B-25106,9090.00,3098.00,5992.00,16,568.13,0.34,Electronics,Phones,Credit Card,5/28/24,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,,,
B-25106,851.00,356.00,495.00,11,77.36,0.42,Electronics,Electronic Games,Credit Card,4/1/21,Luke Saunders,Texas,Dallas,2021-04,,,
B-25106,851.00,356.00,495.00,11,77.36,0.42,Electronics,Electronic Games,Credit Card,5/28/24,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,,,
B-26835,5427.00,728.00,4699.00,3,1809.00,0.13,Electronics,Phones,UPI,3/9/23,Keith Smith,Florida,Miami,2023-03,,,
B-25836,2695.00,914.00,1781.00,15,179.67,0.34,Furniture,Bookcases,Debit Card,7/28/22,Danielle Mitchell,Illinois,Peoria,2022-07,,,
B-25836,2695.00,914.00,1781.00,15,179.67,0.34,Furniture,Bookcases,Debit Card,6/17/21,Jesus Hernandez,California,Los Angeles,2021-06,,,
B-26661,2386.00,999.00,1387.00,3,795.33,0.42,Office Supplies,Pens,COD,2/13/24,Jason Norman,Florida,Miami,2024-02,,,
B-26317,2284.00,149.00,2135.00,20,114.20,0.07,Office Supplies,Pens,Debit Card,8/6/21,Laura Poole,New York,Rochester,2021-08,,,
B-26839,6034.00,608.00,5426.00,8,754.25,0.10,Electronics,Phones,EMI,5/1/22,Sarah Wagner,Texas,Houston,2022-05,,,
B-26839,8956.00,3359.00,5597.00,13,688.92,0.38,Furniture,Bookcases,Credit Card,5/1/22,Sarah Wagner,Texas,Houston,2022-05,,,
B-25735,7122.00,1982.00,5140.00,7,1017.43,0.28,Office Supplies,Markers,EMI,3/11/24,Bryan Baird,Illinois,Peoria,2024-03,,,
B-25387,9775.00,4507.00,5268.00,5,1955.00,0.46,Office Supplies,Markers,UPI,7/6/20,Amy Thompson,Ohio,Cincinnati,2020-07,,,
B-25192,3309.00,177.00,3132.00,13,254.54,0.05,Furniture,Bookcases,EMI,12/17/20,Ashley Wright,Ohio,Cleveland,2020-12,,,
B-26844,4163.00,897.00,3266.00,14,297.36,0.22,Electronics,Electronic Games,COD,8/30/22,Michelle Lynch,Illinois,Springfield,2022-08,,,
B-26844,4163.00,897.00,3266.00,14,297.36,0.22,Electronics,Electronic Games,COD,2/27/25,Ryan Hale,Ohio,Cleveland,2025-02,,,
B-26844,4163.00,897.00,3266.00,14,297.36,0.22,Electronics,Electronic Games,COD,6/5/21,Marie Jefferson,Florida,Orlando,2021-06,,,
B-25236,5518.00,867.00,4651.00,7,788.29,0.16,Furniture,Sofas,UPI,12/22/22,Vanessa Smith,Texas,Houston,2022-12,,,
B-25940,7566.00,606.00,6960.00,6,1261.00,0.08,Electronics,Phones,Debit Card,1/25/25,Ryan Foster,Ohio,Columbus,2025-01,,,
B-25940,7566.00,606.00,6960.00,6,1261.00,0.08,Electronics,Phones,Debit Card,2/14/25,David Lara,California,San Diego,2025-02,,,
B-26765,762.00,92.00,670.00,11,69.27,0.12,Electronics,Printers,COD,1/6/23,Jonathan Young,Illinois,Springfield,2023-01,,,
B-26817,3316.00,126.00,3190.00,6,552.67,0.04,Electronics,Laptops,COD,10/11/20,Debra Townsend,Ohio,Cincinnati,2020-10,,,
B-26522,5994.00,2826.00,3168.00,9,666.00,0.47,Furniture,Bookcases,EMI,5/24/23,John Thomas,California,San Francisco,2023-05,,,
B-26522,5994.00,2826.00,3168.00,9,666.00,0.47,Furniture,Bookcases,EMI,3/12/24,Bryan Anderson,California,Los Angeles,2024-03,,,
B-26522,5994.00,2826.00,3168.00,9,666.00,0.47,Furniture,Bookcases,EMI,3/17/24,Sarah Miller,New York,New York City,2024-03,,,
B-25681,3854.00,245.00,3609.00,19,202.84,0.06,Electronics,Laptops,COD,5/17/22,Robert Hill,Ohio,Columbus,2022-05,,,
B-25382,7019.00,2677.00,4342.00,15,467.93,0.38,Office Supplies,Markers,UPI,12/21/20,Joshua Rojas,Florida,Miami,2020-12,,,
B-25944,5954.00,2640.00,3314.00,14,425.29,0.44,Electronics,Laptops,Credit Card,8/24/21,Angelica Lewis,New York,New York City,2021-08,,,
B-25944,5954.00,2640.00,3314.00,14,425.29,0.44,Electronics,Laptops,Credit Card,10/22/22,Jessica Russell,Texas,Dallas,2022-10,,,
B-26980,9752.00,3618.00,6134.00,5,1950.40,0.37,Furniture,Bookcases,Debit Card,2/21/24,Mary Johnson,New York,Rochester,2024-02,,,
B-26980,9752.00,3618.00,6134.00,5,1950.40,0.37,Furniture,Bookcases,Debit Card,10/31/22,Joseph Knight,Illinois,Peoria,2022-10,,,
B-25780,5335.00,322.00,5013.00,15,355.67,0.06,Electronics,Electronic Games,COD,5/15/22,Jessica Greene,New York,New York City,2022-05,,,
B-25964,1454.00,80.00,1374.00,20,72.70,0.06,Electronics,Electronic Games,Credit Card,7/22/22,Vincent Perez,New York,Rochester,2022-07,,,
B-26767,6724.00,1539.00,5185.00,19,353.89,0.23,Furniture,Bookcases,COD,12/13/21,Dennis Rivera,California,San Francisco,2021-12,,,
B-26767,6724.00,1539.00,5185.00,19,353.89,0.23,Furniture,Bookcases,COD,6/3/21,Nancy Keller,Texas,Dallas,2021-06,,,
B-25501,9874.00,3895.00,5979.00,4,2468.50,0.39,Office Supplies,Binders,EMI,2/24/25,Michelle Anderson,Ohio,Cleveland,2025-02,,,
B-26029,4918.00,1485.00,3433.00,7,702.57,0.30,Electronics,Phones,UPI,2/2/23,Anthony May,Florida,Tampa,2023-02,,,
B-25292,3189.00,1180.00,2009.00,19,167.84,0.37,Office Supplies,Paper,Credit Card,12/31/21,Michelle Guerra,New York,New York City,2021-12,,,
B-25873,2684.00,713.00,1971.00,2,1342.00,0.27,Electronics,Electronic Games,UPI,6/15/24,Meghan Ballard,New York,New York City,2024-06,,,
B-25873,2684.00,713.00,1971.00,2,1342.00,0.27,Electronics,Electronic Games,UPI,6/5/22,Brian Wheeler,New York,Buffalo,2022-06,,,
B-25873,2684.00,713.00,1971.00,2,1342.00,0.27,Electronics,Electronic Games,UPI,5/11/20,William Rosario,Texas,Dallas,2020-05,,,
B-25444,7626.00,229.00,7397.00,5,1525.20,0.03,Office Supplies,Pens,EMI,2/11/24,Jessica Hunt,Illinois,Springfield,2024-02,,,
B-25444,7626.00,229.00,7397.00,5,1525.20,0.03,Office Supplies,Pens,EMI,11/25/20,Tony Chavez,Ohio,Columbus,2020-11,,,
B-26796,6669.00,3063.00,3606.00,19,351.00,0.46,Electronics,Printers,UPI,8/12/23,Mary Crawford,Ohio,Cincinnati,2023-08,,,
B-25537,6123.00,1686.00,4437.00,3,2041.00,0.28,Office Supplies,Markers,Credit Card,5/6/22,Roger Morrison,Ohio,Cincinnati,2022-05,,,
B-26083,3265.00,1390.00,1875.00,16,204.06,0.43,Office Supplies,Paper,Credit Card,1/17/24,Bethany Harrison,California,Los Angeles,2024-01,,,
B-25298,8104.00,1039.00,7065.00,6,1350.67,0.13,Office Supplies,Markers,COD,11/24/21,Lisa Mcintyre,Florida,Orlando,2021-11,,,
